AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,EventId
0.493723786,0.292094307,0.242633869,0.221570904,0.409729924,0.415767215,0.492339294,0.425625857,0.413116316,0.39255674,0.752476443,0.38744816,0.446723236,0.432354475,left
0.492050554,0.28924329,0.242969091,0.221257784,0.410540022,0.430076182,0.502726642,0.444161428,0.441838481,0.414017714,0.753576916,0.399650761,0.458273815,0.44770834,left
0.489539909,0.287152978,0.241837479,0.220973278,0.41432391,0.413067061,0.477278976,0.447636461,0.459549632,0.420809241,0.752276011,0.399433317,0.447429828,0.44770834,left
0.488703293,0.29190395,0.241041089,0.221001674,0.418107799,0.394978289,0.462736887,0.441612952,0.45524149,0.416191541,0.749374697,0.36740014,0.426449344,0.433021445,left
0.486610956,0.29722527,0.242256666,0.221656202,0.415405757,0.392818988,0.452350529,0.418442827,0.434179359,0.40287957,0.747973958,0.346262824,0.422206201,0.413662372,left
0.488075432,0.305587242,0.245106686,0.222993762,0.418378517,0.394978289,0.437808441,0.399211896,0.419578529,0.395001648,0.751976125,0.363913563,0.432107467,0.41455223,left
0.493305478,0.30349693,0.245735465,0.223534378,0.422162406,0.400647996,0.449753445,0.40361437,0.412159153,0.389024401,0.752976381,0.376334439,0.427156834,0.428571308,left
0.488075432,0.290193629,0.242759498,0.222083124,0.413783502,0.408207605,0.467930067,0.410102041,0.403063376,0.382504991,0.750475169,0.368707294,0.417491697,0.425011028,left
0.489121601,0.29057362,0.242717675,0.222225323,0.40162174,0.414956963,0.467670952,0.408016844,0.410483663,0.387394807,0.758479123,0.371976426,0.43564312,0.418558286,left
0.497698907,0.302926581,0.246615501,0.225213454,0.40162174,0.413606886,0.468190171,0.415198992,0.43800892,0.411844923,0.775087565,0.387229886,0.463931937,0.436136796,left
0.499163384,0.30615759,0.248920707,0.226721718,0.418107799,0.40334815,0.461957564,0.422149941,0.445189461,0.428959279,0.777188675,0.397907888,0.471239373,0.452826295,left
0.502510645,0.303306572,0.247411891,0.225241851,0.421621997,0.398488695,0.444560266,0.406858205,0.418142786,0.41048641,0.760780284,0.384179028,0.45143774,0.434802009,left
0.495397815,0.304066554,0.243723499,0.223961301,0.41108146,0.396598793,0.439885317,0.382298243,0.397558324,0.383591387,0.746873485,0.346916401,0.417963058,0.398086466,left
0.48138091,0.3021666,0.242424276,0.224075103,0.411891558,0.392008736,0.441963182,0.376969211,0.409286754,0.384134585,0.750475169,0.33841782,0.414427405,0.384290277,left
0.480962602,0.300645912,0.243933092,0.224758136,0.41432391,0.395518114,0.441703078,0.395736863,0.432264122,0.411572806,0.762581126,0.373937574,0.449787529,0.406096884,left
0.494769954,0.3021666,0.243388277,0.22518495,0.405675317,0.411716984,0.457543708,0.416126432,0.440880407,0.424884777,0.766783344,0.402048457,0.466289638,0.434802009,left
0.502720197,0.30121626,0.24217286,0.224018202,0.393242836,0.423056398,0.475201111,0.415894351,0.433939612,0.405867676,0.758679174,0.394421312,0.43870831,0.426123774,left
0.492468862,0.3021666,0.241586063,0.222396135,0.387568034,0.418466341,0.471825693,0.409638762,0.428434561,0.378973687,0.742471215,0.383090147,0.407826561,0.398531395,left
0.490376525,0.301976242,0.240621983,0.223505982,0.413243094,0.419816418,0.467410848,0.413577074,0.42795598,0.365932798,0.730665527,0.370015279,0.39038173,0.394526187,left
0.498745076,0.30615759,0.242214683,0.225811081,0.441891944,0.426836203,0.469228609,0.403383172,0.42292951,0.358326992,0.731065629,0.348223556,0.377652301,0.395860974,left
0.501464476,0.319460167,0.24485527,0.226465608,0.440270719,0.427376028,0.465593087,0.383225683,0.406414356,0.349089523,0.735467899,0.345608831,0.376944811,0.389853161,left
0.499372936,0.317559488,0.245190491,0.226010289,0.418107799,0.416036614,0.462477772,0.388785913,0.388702293,0.353165059,0.73936985,0.358683284,0.38920288,0.392523582,left
0.494142094,0.3021666,0.242256666,0.224359718,0.399459077,0.413067061,0.464294545,0.417284188,0.405217447,0.381689677,0.749974851,0.369797005,0.411362214,0.406096884,left
0.495816123,0.297415628,0.24058008,0.222794553,0.397567133,0.423325796,0.470787255,0.444392626,0.45189051,0.413203435,0.767984032,0.371322434,0.432814956,0.425011028,left
0.499581692,0.300076288,0.242424276,0.223648289,0.40783798,0.417926516,0.468449286,0.450417017,0.476543367,0.425427975,0.775587884,0.365003274,0.439886263,0.438362288,left
0.498326768,0.313378865,0.243681676,0.22569717,0.423513941,0.406587102,0.447156361,0.422149941,0.455002655,0.423526265,0.768884453,0.379385297,0.438000821,0.436804613,left
0.501255721,0.325541469,0.242424276,0.226010289,0.420540151,0.407937179,0.430018178,0.386005357,0.430588632,0.416734739,0.761380818,0.403573886,0.431871337,0.425900886,left
0.493305478,0.311478186,0.240160973,0.22492884,0.409729924,0.416576439,0.43832766,0.392956307,0.43633343,0.406410874,0.753977018,0.389191033,0.414662636,0.412327585,left
0.476569173,0.296465288,0.240286681,0.224558927,0.426756392,0.427645426,0.445598704,0.399443977,0.425562162,0.381418595,0.739169418,0.353235561,0.388260159,0.388072597,left
0.469874651,0.304066554,0.241753674,0.224957344,0.421621997,0.42386665,0.42897974,0.361214197,0.380565045,0.348818441,0.723661829,0.350184703,0.363507892,0.362705711,left
0.47301236,0.311288553,0.24280148,0.225583367,0.381892201,0.405238053,0.418592392,0.348702576,0.360698911,0.338223494,0.717959036,0.370668442,0.354314116,0.361592965,left
0.488493741,0.313949213,0.245567695,0.226750115,0.386486187,0.405777878,0.439106983,0.381139604,0.378649808,0.340940519,0.718659405,0.401612739,0.35855726,0.382287672,left
0.502510645,0.325731826,0.249297911,0.228542993,0.434054478,0.426296377,0.46637241,0.401297975,0.394925672,0.350176953,0.725862964,0.441054787,0.369872607,0.398086466,left
0.506276214,0.332002762,0.251225913,0.229766642,0.436216112,0.424406475,0.466632514,0.408712204,0.414073478,0.371637928,0.737568627,0.455218536,0.388260159,0.404094279,left
0.506067458,0.332002762,0.250806886,0.229368225,0.406486445,0.411177158,0.44300162,0.420760104,0.436812011,0.390382913,0.74077059,0.451514515,0.397453935,0.402091675,left
0.500836616,0.332953101,0.2491303,0.228229982,0.412162277,0.413606886,0.432096043,0.40986996,0.428434561,0.384406701,0.733966943,0.448245383,0.387788798,0.399199213,left
0.498326768,0.329152468,0.246699307,0.227916862,0.425675575,0.419276593,0.44767558,0.38438344,0.405457193,0.375170267,0.72756378,0.426236216,0.377887532,0.397641537,left
0.493933338,0.326111817,0.244729482,0.228229982,0.398918669,0.416036614,0.45650527,0.382067045,0.405696028,0.375984546,0.728464201,0.409674772,0.379773873,0.398086466,left
0.486610956,0.327822138,0.243514065,0.227205433,0.380810355,0.413606886,0.456764385,0.395041503,0.426520236,0.374082836,0.729264787,0.418173353,0.376708682,0.395638933,left
0.485983096,0.325541469,0.243304472,0.226607807,0.418918926,0.421166495,0.455725947,0.392493028,0.423408091,0.361858296,0.727463755,0.409457327,0.370580097,0.386069993,left
0.492468862,0.327442147,0.245986881,0.22831528,0.451621354,0.424136048,0.441443963,0.385078799,0.401387886,0.356153165,0.733766892,0.409457327,0.379537743,0.386069993,left
0.506694522,0.341315073,0.250597293,0.229823544,0.431891815,0.418196943,0.439106983,0.409406681,0.417664205,0.384406701,0.745072643,0.452604226,0.399104146,0.398086466,left
0.51213412,0.345495696,0.251393683,0.229538929,0.425135166,0.4249463,0.470787255,0.447405263,0.46194345,0.410758527,0.745472746,0.451078797,0.413955146,0.402759492,left
0.498117215,0.324021505,0.24707667,0.227774555,0.437567648,0.433045735,0.490781637,0.455050689,0.4703209,0.393915252,0.736868638,0.381782162,0.40429001,0.390743019,left
0.489958217,0.304636902,0.244897093,0.225811081,0.397837852,0.415767215,0.464294545,0.430954889,0.441838481,0.371637928,0.733666676,0.362823853,0.379537743,0.381619855,left
0.494561199,0.304446545,0.245819271,0.225213454,0.376486059,0.403887975,0.437808441,0.401065895,0.42795598,0.378429454,0.736568371,0.39115218,0.37482324,0.390965907,left
0.501255721,0.306537581,0.245442067,0.225554862,0.406215726,0.41630704,0.437289222,0.389481273,0.432742703,0.386036295,0.737769059,0.380039289,0.391560581,0.409657163,left
0.50062786,0.30748792,0.246154492,0.22544106,0.403783373,0.421976747,0.440924744,0.399211896,0.431067213,0.380874362,0.738769315,0.373937574,0.399575506,0.419003215,left
0.502092337,0.310147856,0.24850168,0.225754071,0.393242836,0.415496788,0.437029118,0.409406681,0.429152888,0.384677783,0.744272057,0.403573886,0.396511213,0.41766758,left
0.509414719,0.305967232,0.249591309,0.226124092,0.409999614,0.419816418,0.437548337,0.414504514,0.43633343,0.39255674,0.751175539,0.410982756,0.405940221,0.423453353,left
0.504602982,0.3021666,0.247621485,0.225526466,0.406486445,0.415496788,0.433393596,0.413809155,0.442077316,0.392827821,0.752276011,0.392460165,0.412069704,0.433021445,left
0.497489355,0.303686563,0.24502288,0.225355762,0.383243737,0.393088386,0.420151038,0.395504782,0.431067213,0.390382913,0.74837406,0.386576723,0.392739431,0.425233916,left
0.492468862,0.29988593,0.243220666,0.225384158,0.387568034,0.396598793,0.422747133,0.381371685,0.414073478,0.377615175,0.737769059,0.377205876,0.367986267,0.402759492,left
0.485983096,0.29456461,0.242047072,0.224900443,0.40162174,0.413606886,0.424824998,0.387859356,0.404260284,0.351806547,0.725862964,0.363259571,0.364214484,0.392078653,left
0.495397815,0.301405894,0.24359787,0.225156553,0.409999614,0.399568345,0.406128169,0.383920161,0.390617529,0.341483717,0.725162594,0.376116995,0.370580097,0.403871391,left
0.503138505,0.306917572,0.245358102,0.225867982,0.415946165,0.383099049,0.399896552,0.364921311,0.376495737,0.350448035,0.72756378,0.388755315,0.365864695,0.418558286,left
0.498745076,0.303306572,0.244184667,0.225611872,0.395675189,0.389579008,0.410543014,0.365616671,0.377692646,0.347732045,0.726063015,0.373719299,0.359971341,0.42056089,left
0.497489355,0.30083627,0.241879462,0.224957344,0.381081074,0.397678443,0.409244472,0.377664571,0.393011347,0.345287137,0.730265043,0.360426987,0.364685845,0.417000611,left
0.496025675,0.30121626,0.242047072,0.224843433,0.391621611,0.400647996,0.407685826,0.392956307,0.414791806,0.366748112,0.737568627,0.376334439,0.380716594,0.420115961,left
0.493723786,0.30121626,0.244939075,0.225071147,0.39189233,0.399568345,0.41261989,0.411491877,0.433461031,0.387122691,0.742971534,0.398343607,0.396982574,0.439475035,left
0.490376525,0.299315582,0.245232474,0.224786532,0.374864834,0.388228931,0.406907492,0.406162846,0.436093683,0.389024401,0.749574748,0.395728467,0.403818649,0.451490661,left
0.489539909,0.297034913,0.242843463,0.224473521,0.371080945,0.384179728,0.404051293,0.393882865,0.428674307,0.384949899,0.751275755,0.385704457,0.401460948,0.436136796,left
0.491004385,0.298365243,0.242633869,0.224729631,0.385405371,0.38606963,0.401454209,0.400370535,0.427237652,0.384134585,0.747173753,0.38483302,0.398396656,0.421673637,left
0.48514648,0.29988593,0.243052896,0.224985741,0.39189233,0.384449126,0.388989986,0.39805414,0.420057111,0.386308411,0.748774543,0.387665604,0.400518227,0.42790349,left
0.482427079,0.300076288,0.242717675,0.224871938,0.390270076,0.385799204,0.388729881,0.379286489,0.404978612,0.387938005,0.752576279,0.386794168,0.402875928,0.437026654,left
0.488493741,0.302546591,0.242298488,0.224587323,0.38891854,0.387418679,0.400674886,0.381371685,0.405217447,0.385493097,0.749674964,0.388755315,0.398632785,0.442144609,left
0.494769954,0.304446545,0.242340471,0.224416619,0.387297315,0.389039183,0.391846185,0.389017994,0.407851011,0.382776073,0.748574492,0.402265901,0.394389642,0.446595594,left
0.489749461,0.301596251,0.243178684,0.22518495,0.387837723,0.390118834,0.372630631,0.368628425,0.391335857,0.381961793,0.755977911,0.418827345,0.405233629,0.44459299,left
0.478451958,0.30083627,0.243136861,0.225014246,0.387297315,0.386609455,0.374188288,0.35936064,0.385112478,0.383048189,0.763781814,0.42383935,0.424563902,0.442367497,left
0.484100311,0.301786609,0.243514065,0.223164466,0.383784145,0.384719553,0.378603133,0.37743249,0.401866467,0.395272729,0.767483714,0.428197363,0.429514535,0.44770834,left
0.49225931,0.301405894,0.246615501,0.223022158,0.38864885,0.384179728,0.37289024,0.388785913,0.407611264,0.410214294,0.772386302,0.441926223,0.428099555,0.459723966,left
0.49351503,0.30482726,0.250010496,0.224729631,0.389729667,0.388228931,0.378862742,0.38461552,0.405457193,0.413203435,0.773787042,0.446719954,0.433050188,0.475077831,left
0.508368551,0.311858177,0.250513487,0.225497961,0.385405371,0.395248715,0.397039364,0.392493028,0.419339695,0.413203435,0.76758393,0.442143668,0.434229038,0.479972897,left
0.516945857,0.313569222,0.249842885,0.224473521,0.389458948,0.395788541,0.410802129,0.410565319,0.42795598,0.409671096,0.761980972,0.447155673,0.429514535,0.475299872,left
0.50711283,0.306917572,0.248627308,0.222766048,0.392432738,0.387689106,0.399636448,0.406858205,0.413594897,0.393371019,0.758279072,0.449989086,0.424327772,0.467067414,left
0.494561199,0.300456279,0.245903076,0.221627805,0.381351793,0.383639903,0.379122352,0.387627275,0.401627632,0.379516885,0.750375334,0.433209368,0.411126983,0.447485452,left
0.491004385,0.300645912,0.245148668,0.221969213,0.374324425,0.388499358,0.378862742,0.379749768,0.40402145,0.381961793,0.749374697,0.41752019,0.400282996,0.433689262,left
0.493305478,0.30482726,0.246867077,0.222595344,0.383243737,0.383909301,0.384055921,0.38461552,0.408329592,0.390111832,0.756978548,0.423185358,0.406882942,0.43457912,left
0.482217527,0.297795618,0.245316279,0.221855411,0.387026596,0.370140159,0.372371021,0.382067045,0.406892937,0.390655029,0.756778497,0.432120487,0.408533153,0.428126378,left
0.474686388,0.285253023,0.24137647,0.221058576,0.370811256,0.362311151,0.362762997,0.368396344,0.398516398,0.383048189,0.748674327,0.421442485,0.397453935,0.41455223,left
0.482845387,0.287723326,0.244100862,0.221542399,0.365675832,0.367710432,0.37029365,0.363299393,0.395165418,0.381961793,0.748474276,0.415123325,0.397689166,0.416109905,left
0.488493741,0.299695573,0.247160475,0.222453037,0.372432481,0.376620118,0.376006049,0.374420736,0.399473561,0.386308411,0.751776074,0.42274964,0.399339377,0.425011028,left
0.491213938,0.299125949,0.243472083,0.221684707,0.361891944,0.378779419,0.369773937,0.381139604,0.397319489,0.379787967,0.749674964,0.419698782,0.392267173,0.422118566,left
0.492050554,0.293424637,0.242843463,0.221286289,0.36,0.381479574,0.37289024,0.384152241,0.395882834,0.376527744,0.753376864,0.423403632,0.404526139,0.426345815,left
0.495188263,0.307677553,0.249004672,0.223989697,0.385134652,0.384449126,0.393144727,0.404540928,0.410483663,0.396088044,0.763381711,0.445630244,0.427156834,0.438807217,left
0.493723786,0.317940203,0.251142107,0.225811081,0.39837826,0.392008736,0.401454209,0.41774835,0.429391723,0.415919425,0.766483077,0.451514515,0.423856412,0.435246938,left
0.489121601,0.306347223,0.246406068,0.224018202,0.385945779,0.391468911,0.385354463,0.401065895,0.433939612,0.417277937,0.764782451,0.449335094,0.417726929,0.423008424,left
0.487866677,0.297605261,0.244897093,0.222140025,0.377567905,0.375540468,0.37314985,0.382761522,0.422211182,0.411844923,0.763781814,0.445848518,0.425506623,0.417890469,left
0.482427079,0.300645912,0.246699307,0.222367631,0.384053835,0.369600334,0.373409459,0.384846719,0.405935774,0.408041502,0.761881137,0.425583053,0.415605357,0.41766758,left
0.487866677,0.307677553,0.247286104,0.223363674,0.380810355,0.377699769,0.37081287,0.388553833,0.408808173,0.408856817,0.760680448,0.423621906,0.40617635,0.418780327,left
0.501464476,0.321740836,0.248124476,0.225014246,0.378378003,0.385528777,0.37029365,0.389249192,0.427477398,0.416734739,0.76528277,0.443669096,0.423621181,0.425455957,left
0.498326768,0.327631781,0.248878884,0.226294796,0.397567133,0.384719553,0.37029365,0.39017575,0.423886672,0.417821135,0.767483714,0.435388789,0.433286317,0.427013632,left
0.48577434,0.305587242,0.248040671,0.224473521,0.397837852,0.377970195,0.364321148,0.383920161,0.396601162,0.392013542,0.758179237,0.411854193,0.423148922,0.418335398,left
0.475523005,0.291714316,0.244352278,0.221428597,0.362432352,0.371490236,0.366658128,0.383920161,0.393968509,0.373539638,0.75277633,0.416212206,0.420084629,0.413662372,left
0.479288574,0.300645912,0.24422649,0.222310729,0.368648593,0.37743037,0.3775642,0.394578224,0.410962245,0.394729531,0.7608805,0.437349937,0.430457256,0.422118566,left
0.486820508,0.30615759,0.248543503,0.224644225,0.40486522,0.389308582,0.384055921,0.393882865,0.411680572,0.409943213,0.765382605,0.448245383,0.438472181,0.427681449,left
0.480334742,0.302546591,0.247747272,0.223363674,0.375405242,0.384449126,0.391066862,0.38461552,0.403063376,0.397174439,0.761080551,0.447592221,0.438000821,0.421450748,left
0.48075305,0.300645912,0.245148668,0.222026223,0.347837723,0.378779419,0.401194105,0.394578224,0.402106213,0.386579493,0.759980079,0.452167678,0.430692487,0.419003215,left
0.493096722,0.310338214,0.24707667,0.223562883,0.399459077,0.395518114,0.405089731,0.409175483,0.411919407,0.391741425,0.761280602,0.46916484,0.426449344,0.423676241,left
0.498326768,0.3232608,0.249088477,0.224132005,0.432972632,0.418196943,0.41261989,0.412882597,0.428434561,0.404510198,0.759879863,0.477445977,0.432814956,0.42478814,left
