,AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,ID_all_events,EventId
3328,4115.7690429688,4127.5639648438,4124.615234375,4126.5385742188,4115.5126953125,4126.1538085938,4096.6665039063,4116.41015625,4110.1284179688,4145.0,4103.8461914063,4108.7177734375,4106.6665039063,4142.1796875,1583.0,33026.0
3329,4113.4614257813,4122.3076171875,4124.2309570313,4127.4360351563,4114.615234375,4120.7690429688,4088.4614257813,4107.9487304688,4109.4873046875,4147.5639648438,4108.7177734375,4117.1796875,4111.1538085938,4145.8974609375,1584.0,33026.0
3330,4105.8974609375,4111.1538085938,4118.9741210938,4124.3588867188,4100.8974609375,4103.7177734375,4074.6154785156,4096.5385742188,4106.6665039063,4143.9741210938,4105.6411132813,4124.7436523438,4110.5126953125,4142.8203125,1585.0,33026.0
3331,4107.1796875,4116.41015625,4123.4614257813,4125.0,4098.205078125,4106.6665039063,4077.0512695313,4101.41015625,4104.8715820313,4139.1025390625,4100.5126953125,4123.0771484375,4105.6411132813,4141.0258789063,1586.0,33026.0
3332,4104.615234375,4117.8203125,4126.1538085938,4125.8974609375,4108.8461914063,4114.4873046875,4081.2819824219,4103.8461914063,4100.5126953125,4139.1025390625,4093.4614257813,4114.4873046875,4103.4614257813,4137.4360351563,1587.0,33026.0
3333,4099.4873046875,4107.5639648438,4121.5385742188,4122.3076171875,4111.1538085938,4107.3076171875,4076.1538085938,4092.1794433594,4101.1538085938,4140.7690429688,4095.3845214844,4108.3334960938,4105.0,4135.384765625,1588.0,33026.0
3334,4100.8974609375,4105.5126953125,4118.58984375,4117.1796875,4105.1284179688,4104.7436523438,4078.4614257813,4091.2819824219,4107.3076171875,4140.6411132813,4103.7177734375,4106.9228515625,4106.5385742188,4132.1796875,1589.0,33026.0
3335,4099.8715820313,4106.1538085938,4119.4873046875,4115.5126953125,4104.4873046875,4110.2563476563,4084.1025390625,4102.8203125,4107.6923828125,4139.4873046875,4100.1284179688,4103.4614257813,4105.6411132813,4126.1538085938,1590.0,33026.0
3336,4101.2822265625,4108.7177734375,4128.0771484375,4119.8715820313,4107.4360351563,4111.1538085938,4082.4357910156,4105.8974609375,4104.7436523438,4143.205078125,4098.9741210938,4103.58984375,4104.1025390625,4130.7690429688,1591.0,33026.0
3337,4108.7177734375,4117.5639648438,4132.4360351563,4129.4873046875,4107.8203125,4110.2563476563,4084.8718261719,4106.6665039063,4106.5385742188,4152.1796875,4114.7436523438,4115.0,4109.3588867188,4145.8974609375,1592.0,33026.0
3338,4112.4360351563,4120.1284179688,4101.6665039063,4135.8974609375,4108.4614257813,4111.41015625,4089.4870605469,4107.8203125,4109.615234375,4150.2563476563,4119.8715820313,4118.58984375,4113.0771484375,4147.4360351563,1593.0,33026.0
3339,4108.7177734375,4111.5385742188,4049.8718261719,4130.1284179688,4107.6923828125,4109.7436523438,4083.9743652344,4096.1538085938,4104.3588867188,4138.58984375,4098.9741210938,4103.9741210938,4100.7690429688,4130.8974609375,1594.0,33026.0
3340,4104.4873046875,4105.8974609375,4028.205078125,4119.7436523438,4106.9228515625,4107.4360351563,4076.0256347656,4087.1794433594,4097.9487304688,4136.41015625,4088.9743652344,4098.8461914063,4090.2563476563,4123.58984375,1595.0,33026.0
3341,4108.205078125,4111.794921875,4036.9230957031,4123.0771484375,4108.9741210938,4108.205078125,4073.3332519531,4095.5129394531,4099.4873046875,4140.0,4102.8203125,4110.8974609375,4099.1025390625,4133.58984375,1596.0,33026.0
3342,4113.7177734375,4118.7177734375,4041.6667480469,4135.1284179688,4110.7690429688,4106.9228515625,4076.794921875,4101.9228515625,4107.3076171875,4142.5639648438,4112.4360351563,4121.5385742188,4108.7177734375,4142.3076171875,1597.0,33026.0
3343,4113.4614257813,4117.3076171875,4036.794921875,4132.6923828125,4112.4360351563,4112.3076171875,4085.5129394531,4097.0512695313,4109.1025390625,4143.4614257813,4107.9487304688,4122.4360351563,4106.0258789063,4140.0,1598.0,33026.0
3344,4111.9228515625,4111.41015625,4036.794921875,4125.0,4115.1284179688,4121.1538085938,4092.8205566406,4098.205078125,4106.2822265625,4142.3076171875,4105.0,4116.794921875,4102.3076171875,4138.7177734375,1599.0,33026.0
3345,4110.7690429688,4109.615234375,4039.1025390625,4126.6665039063,4109.3588867188,4115.384765625,4093.9743652344,4108.4614257813,4110.0,4146.2822265625,4108.3334960938,4117.4360351563,4105.0,4142.6923828125,1600.0,33026.0
3346,4109.8715820313,4108.58984375,4037.4357910156,4128.4614257813,4099.8715820313,4110.384765625,4093.0769042969,4111.5385742188,4113.9741210938,4153.9741210938,4110.1284179688,4123.58984375,4107.3076171875,4140.7690429688,1601.0,33026.0
3347,4108.58984375,4107.5639648438,4034.6154785156,4122.4360351563,4105.2563476563,4119.615234375,4093.9743652344,4106.41015625,4110.1284179688,4149.7436523438,4106.9228515625,4118.4614257813,4104.8715820313,4141.1538085938,1602.0,33026.0
3348,4106.794921875,4110.384765625,4034.3588867188,4121.2822265625,4120.8974609375,4125.384765625,4096.41015625,4105.6411132813,4104.8715820313,4139.7436523438,4105.5126953125,4109.3588867188,4103.4614257813,4152.3076171875,1603.0,33026.0
3349,4106.0258789063,4109.1025390625,4037.1794433594,4124.1025390625,4125.5126953125,4121.6665039063,4093.205078125,4106.1538085938,4103.4614257813,4140.5126953125,4108.8461914063,4113.3334960938,4106.2822265625,4155.7690429688,1604.0,33026.0
3350,4101.9228515625,4107.0512695313,4033.3332519531,4121.794921875,4117.6923828125,4118.8461914063,4083.0769042969,4099.1025390625,4100.8974609375,4142.5639648438,4103.0771484375,4109.4873046875,4101.9228515625,4142.0512695313,1605.0,33026.0
3351,4099.3588867188,4107.8203125,4028.205078125,4121.1538085938,4111.1538085938,4113.4614257813,4077.0512695313,4091.0256347656,4096.0258789063,4138.3334960938,4092.6923828125,4089.3588867188,4092.3076171875,4131.5385742188,1606.0,33026.0
3352,4101.41015625,4108.8461914063,4034.7436523438,4123.7177734375,4110.1284179688,4107.8203125,4076.794921875,4091.0256347656,4099.3588867188,4137.0512695313,4100.384765625,4091.5385742188,4092.3076171875,4136.9228515625,1607.0,33026.0
3353,4101.9228515625,4108.9741210938,4040.7692871094,4122.9487304688,4111.794921875,4110.384765625,4076.2819824219,4093.7180175781,4104.1025390625,4140.8974609375,4110.6411132813,4116.1538085938,4095.8974609375,4143.205078125,1608.0,33026.0
3354,4107.1796875,4108.205078125,4037.9487304688,4120.7690429688,4111.1538085938,4113.205078125,4080.6411132813,4097.5639648438,4104.615234375,4145.8974609375,4106.5385742188,4130.8974609375,4099.3588867188,4142.8203125,1609.0,33026.0
3355,4113.9741210938,4108.0771484375,4037.3076171875,4122.3076171875,4111.41015625,4113.4614257813,4089.1025390625,4102.4360351563,4105.0,4150.2563476563,4105.8974609375,4135.384765625,4103.205078125,4143.4614257813,1610.0,33026.0
3356,4113.9741210938,4110.0,4042.8205566406,4124.615234375,4120.8974609375,4118.3334960938,4093.4614257813,4110.8974609375,4109.1025390625,4153.7177734375,4112.0512695313,4139.7436523438,4102.1796875,4143.4614257813,1611.0,33026.0
3357,4110.8974609375,4111.0258789063,4042.3076171875,4122.1796875,4118.8461914063,4122.3076171875,4094.7436523438,4119.1025390625,4113.8461914063,4153.9741210938,4110.6411132813,4137.6923828125,4100.0,4142.6923828125,1612.0,33026.0
3358,4113.0771484375,4107.9487304688,4038.3332519531,4120.384765625,4106.0258789063,4122.9487304688,4099.7436523438,4117.1796875,4113.8461914063,4153.4614257813,4112.5639648438,4133.58984375,4104.7436523438,4147.1796875,1613.0,33026.0
3359,4117.5639648438,4094.2307128906,4102.0512695313,4105.5126953125,4114.2309570313,4128.205078125,4140.5126953125,4147.5639648438,4144.2309570313,4136.9228515625,4127.9487304688,4138.7177734375,4113.205078125,4158.205078125,1747.0,33025.0
3360,4120.1284179688,4096.5385742188,4098.8461914063,4104.615234375,4106.9228515625,4124.1025390625,4139.1025390625,4144.1025390625,4138.3334960938,4126.9228515625,4112.8203125,4141.0258789063,4105.7690429688,4157.3076171875,1748.0,33025.0
3361,4111.794921875,4099.1025390625,4100.2563476563,4102.4360351563,4104.1025390625,4119.2309570313,4129.615234375,4132.5639648438,4125.6411132813,4116.1538085938,4103.0771484375,4133.3334960938,4097.3076171875,4148.4614257813,1749.0,33025.0
3362,4112.5639648438,4104.8715820313,4103.9741210938,4105.1284179688,4105.6411132813,4119.615234375,4126.41015625,4122.6923828125,4117.8203125,4111.41015625,4094.8718261719,4142.5639648438,4093.0769042969,4140.384765625,1750.0,33025.0
3363,4115.5126953125,4105.6411132813,4108.4614257813,4111.794921875,4105.6411132813,4121.9228515625,4123.58984375,4119.8715820313,4118.58984375,4107.8203125,4092.0512695313,4156.0258789063,4089.3588867188,4138.4614257813,1751.0,33025.0
3364,4114.7436523438,4105.2563476563,4112.3076171875,4119.2309570313,4110.384765625,4120.7690429688,4123.8461914063,4122.1796875,4119.615234375,4112.3076171875,4103.9741210938,4150.1284179688,4091.41015625,4142.8203125,1752.0,33025.0
3365,4118.9741210938,4113.7177734375,4115.0,4121.1538085938,4119.4873046875,4121.0258789063,4129.7436523438,4122.9487304688,4122.4360351563,4121.2822265625,4111.5385742188,4137.1796875,4103.205078125,4145.384765625,1753.0,33025.0
3366,4121.9228515625,4122.6923828125,4116.794921875,4120.7690429688,4122.6923828125,4125.1284179688,4130.1284179688,4123.4614257813,4130.384765625,4123.4614257813,4107.9487304688,4136.41015625,4111.794921875,4143.7177734375,1754.0,33025.0
3367,4124.1025390625,4124.8715820313,4119.7436523438,4124.8715820313,4122.1796875,4124.1025390625,4124.8715820313,4125.5126953125,4136.794921875,4123.7177734375,4113.3334960938,4141.794921875,4109.615234375,4146.6665039063,1755.0,33025.0
3368,4130.8974609375,4125.7690429688,4120.6411132813,4128.58984375,4115.1284179688,4117.1796875,4123.205078125,4128.4614257813,4139.615234375,4127.1796875,4125.2563476563,4141.5385742188,4108.0771484375,4156.5385742188,1756.0,33025.0
3369,4133.9741210938,4127.1796875,4123.7177734375,4127.0512695313,4106.2822265625,4115.2563476563,4121.9228515625,4128.205078125,4141.9228515625,4130.6411132813,4128.3334960938,4139.2309570313,4114.1025390625,4162.6923828125,1757.0,33025.0
3370,4126.0258789063,4123.9741210938,4126.5385742188,4124.3588867188,4113.0771484375,4120.8974609375,4121.9228515625,4124.615234375,4136.9228515625,4126.794921875,4124.7436523438,4134.4873046875,4115.2563476563,4154.7436523438,1758.0,33025.0
3371,4115.5126953125,4113.8461914063,4121.2822265625,4121.1538085938,4126.5385742188,4126.794921875,4128.205078125,4120.8974609375,4125.5126953125,4122.0512695313,4118.9741210938,4125.2563476563,4109.4873046875,4141.41015625,1759.0,33025.0
3372,4114.4873046875,4110.5126953125,4115.7690429688,4118.0771484375,4120.7690429688,4121.6665039063,4123.205078125,4116.5385742188,4120.0,4121.1538085938,4114.8715820313,4121.6665039063,4106.1538085938,4135.2563476563,1760.0,33025.0
3373,4115.7690429688,4117.3076171875,4116.9228515625,4118.3334960938,4110.2563476563,4113.3334960938,4112.4360351563,4114.7436523438,4121.5385742188,4120.0,4111.2822265625,4121.41015625,4108.0771484375,4135.384765625,1761.0,33025.0
3374,4119.7436523438,4122.9487304688,4122.3076171875,4122.5639648438,4115.0,4117.3076171875,4118.8461914063,4120.5126953125,4122.3076171875,4120.1284179688,4112.3076171875,4123.8461914063,4111.0258789063,4138.9741210938,1762.0,33025.0
3375,4130.2563476563,4123.9741210938,4128.0771484375,4128.205078125,4113.7177734375,4121.1538085938,4126.6665039063,4125.6411132813,4126.0258789063,4123.3334960938,4118.9741210938,4133.205078125,4110.7690429688,4142.9487304688,1763.0,33025.0
3376,4130.8974609375,4126.0258789063,4127.8203125,4127.4360351563,4104.4873046875,4118.0771484375,4122.3076171875,4123.7177734375,4129.1025390625,4123.58984375,4121.9228515625,4135.1284179688,4108.4614257813,4143.0771484375,1764.0,33025.0
3377,4121.0258789063,4121.6665039063,4120.0,4117.6923828125,4106.0258789063,4119.7436523438,4121.9228515625,4123.3334960938,4127.0512695313,4121.2822265625,4121.5385742188,4125.6411132813,4108.3334960938,4141.9228515625,1765.0,33025.0
3378,4115.2563476563,4108.3334960938,4109.2309570313,4109.2309570313,4110.384765625,4125.1284179688,4124.4873046875,4120.8974609375,4125.1284179688,4120.6411132813,4121.9228515625,4124.1025390625,4109.2309570313,4136.5385742188,1766.0,33025.0
3379,4110.5126953125,4102.3076171875,4103.4614257813,4107.5639648438,4108.7177734375,4119.7436523438,4115.5126953125,4110.384765625,4124.4873046875,4120.384765625,4117.8203125,4128.3334960938,4107.3076171875,4127.9487304688,1767.0,33025.0
3380,4109.2309570313,4108.4614257813,4110.384765625,4111.6665039063,4107.6923828125,4114.3588867188,4106.9228515625,4104.2309570313,4121.41015625,4120.2563476563,4113.8461914063,4122.5639648438,4104.615234375,4128.205078125,1768.0,33025.0
3381,4112.6923828125,4115.384765625,4120.5126953125,4119.2309570313,4109.8715820313,4119.8715820313,4111.0258789063,4109.3588867188,4122.6923828125,4123.3334960938,4117.4360351563,4116.9228515625,4107.6923828125,4134.615234375,1769.0,33025.0
3382,4112.5639648438,4116.5385742188,4117.3076171875,4120.7690429688,4111.41015625,4118.205078125,4111.9228515625,4113.3334960938,4126.9228515625,4121.2822265625,4113.9741210938,4118.205078125,4108.58984375,4131.1538085938,1770.0,33025.0
3383,4103.9741210938,4108.8461914063,4111.1538085938,4111.794921875,4107.5639648438,4109.7436523438,4106.1538085938,4106.1538085938,4118.3334960938,4108.4614257813,4097.0512695313,4110.8974609375,4093.7180175781,4115.6411132813,1771.0,33025.0
3384,4099.615234375,4100.1284179688,4110.6411132813,4103.7177734375,4099.7436523438,4111.6665039063,4111.794921875,4100.0,4104.8715820313,4099.7436523438,4086.5385742188,4100.6411132813,4080.0,4105.5126953125,1772.0,33025.0
3385,4109.3588867188,4100.7690429688,4112.0512695313,4103.58984375,4101.9228515625,4121.9228515625,4122.5639648438,4104.3588867188,4107.8203125,4105.0,4092.9487304688,4104.8715820313,4086.9230957031,4111.0258789063,1773.0,33025.0
3386,4114.4873046875,4107.1796875,4115.1284179688,4107.6923828125,4110.1284179688,4120.6411132813,4122.0512695313,4109.7436523438,4119.7436523438,4111.41015625,4104.3588867188,4118.0771484375,4096.9228515625,4124.2309570313,1774.0,33025.0
3387,4111.1538085938,4110.1284179688,4119.2309570313,4109.8715820313,4109.3588867188,4112.4360351563,4118.0771484375,4108.8461914063,4122.4360351563,4112.8203125,4107.6923828125,4124.3588867188,4096.2822265625,4130.5126953125,1775.0,33025.0
3388,4113.0771484375,4108.0771484375,4122.4360351563,4106.9228515625,4105.1284179688,4111.2822265625,4120.5126953125,4109.1025390625,4120.2563476563,4116.794921875,4105.7690429688,4121.0258789063,4099.8715820313,4127.6923828125,1776.0,33025.0
3389,4116.794921875,4108.58984375,4119.4873046875,4108.205078125,4106.5385742188,4111.5385742188,4121.9228515625,4113.0771484375,4123.4614257813,4122.8203125,4111.41015625,4114.7436523438,4107.6923828125,4128.58984375,1777.0,33025.0
3390,4115.384765625,4112.0512695313,4113.7177734375,4113.58984375,4111.0258789063,4110.384765625,4116.6665039063,4111.2822265625,4125.6411132813,4123.0771484375,4115.0,4108.3334960938,4107.1796875,4128.0771484375,1778.0,33025.0
3391,4109.3588867188,4110.5126953125,4112.5639648438,4111.41015625,4112.5639648438,4110.7690429688,4109.615234375,4104.7436523438,4122.9487304688,4120.5126953125,4111.1538085938,4105.7690429688,4105.2563476563,4123.7177734375,1779.0,33025.0
3392,4103.7177734375,4107.3076171875,4111.1538085938,4106.9228515625,4109.7436523438,4110.6411132813,4105.5126953125,4101.794921875,4121.41015625,4120.6411132813,4109.8715820313,4106.0258789063,4106.1538085938,4121.6665039063,1780.0,33025.0
3393,4106.5385742188,4107.8203125,4111.6665039063,4107.4360351563,4107.8203125,4108.58984375,4105.8974609375,4105.7690429688,4123.205078125,4121.5385742188,4111.1538085938,4107.4360351563,4105.8974609375,4121.794921875,1781.0,33025.0
3394,4112.5639648438,4109.615234375,4116.41015625,4107.9487304688,4110.1284179688,4107.3076171875,4105.2563476563,4109.2309570313,4124.4873046875,4122.0512695313,4110.384765625,4108.7177734375,4105.6411132813,4124.8715820313,1782.0,33025.0
3395,4113.8461914063,4108.0771484375,4119.3588867188,4106.9228515625,4110.6411132813,4111.2822265625,4105.384765625,4107.8203125,4125.7690429688,4122.6923828125,4106.41015625,4109.7436523438,4105.5126953125,4129.2309570313,1783.0,33025.0
3396,4114.1025390625,4108.3334960938,4118.0771484375,4106.0258789063,4105.1284179688,4113.7177734375,4109.1025390625,4109.4873046875,4127.1796875,4122.8203125,4108.58984375,4114.4873046875,4106.9228515625,4136.1538085938,1784.0,33025.0
3397,4116.9228515625,4112.4360351563,4119.2309570313,4104.615234375,4103.0771484375,4110.8974609375,4110.0,4113.0771484375,4130.0,4122.0512695313,4118.3334960938,4120.0,4108.9741210938,4143.9741210938,1785.0,33025.0
3398,4121.794921875,4119.1025390625,4126.2822265625,4111.6665039063,4112.4360351563,4110.2563476563,4106.41015625,4111.0258789063,4132.8203125,4122.6923828125,4125.2563476563,4123.3334960938,4109.4873046875,4144.2309570313,1786.0,33025.0
3399,4117.9487304688,4126.0258789063,4128.205078125,4118.0771484375,4123.0771484375,4115.7690429688,4105.5126953125,4110.1284179688,4132.6923828125,4126.1538085938,4123.4614257813,4122.6923828125,4110.1284179688,4141.5385742188,1787.0,33025.0
3400,4110.6411132813,4122.4360351563,4123.205078125,4111.2822265625,4121.794921875,4120.2563476563,4110.2563476563,4107.1796875,4126.1538085938,4122.9487304688,4114.1025390625,4113.58984375,4105.1284179688,4138.205078125,1788.0,33025.0
3401,4110.5126953125,4111.2822265625,4117.8203125,4104.8715820313,4112.9487304688,4115.8974609375,4111.41015625,4095.1281738281,4113.8461914063,4110.6411132813,4100.7690429688,4103.9741210938,4093.58984375,4128.58984375,1789.0,33025.0
3402,4112.0512695313,4112.6923828125,4115.0,4107.9487304688,4112.0512695313,4110.0,4107.5639648438,4087.9487304688,4106.1538085938,4102.8203125,4091.41015625,4103.3334960938,4087.6923828125,4119.8715820313,1790.0,33025.0
3403,4113.0771484375,4120.1284179688,4112.9487304688,4107.8203125,4117.8203125,4112.3076171875,4109.1025390625,4093.4614257813,4105.8974609375,4105.384765625,4090.2563476563,4100.1284179688,4089.1025390625,4121.41015625,1791.0,33025.0
